iter	RMSE
1665	7.481724647
1666	7.480761907
1667	7.480484794
1668	7.480204861
1669	7.479299076
1670	7.47875573
1671	7.477239659
1672	7.476751052
1673	7.476050065
1674	7.474808872
1675	7.474102666
1676	7.473125002
1677	7.472238502
1678	7.470710743
1679	7.469717735
1680	7.469153897
1681	7.468075322
1682	7.467097913
1683	7.466345227
1684	7.465426357
1685	7.464898505
1686	7.464646772
1687	7.464059689
1688	7.463552577
1689	7.462243478
1690	7.461850592
1691	7.461494156
1692	7.460568204
1693	7.459606524
1694	7.459352058
1695	7.458777949
1696	7.458187589
1697	7.457767318
1698	7.456195111
1699	7.455930076
1700	7.454498876
1701	7.453068135
1702	7.452354856
1703	7.451868455
1704	7.450817643
1705	7.449828885
1706	7.44848672
1707	7.447230752
1708	7.446039961
1709	7.445114715
1710	7.444179511
1711	7.443460632
1712	7.441832431
1713	7.441094498
1714	7.440409555
1715	7.439686395
1716	7.439445727
1717	7.438603599
1718	7.437204085
1719	7.436076388
1720	7.434882952
1721	7.433916088
1722	7.43276358
1723	7.431602514
1724	7.431291799
1725	7.429896416
1726	7.429779428
1727	7.428663011
1728	7.428364209
1729	7.428182279
1730	7.42781519
1731	7.426868737
1732	7.426548356
1733	7.426002334
1734	7.425783279
1735	7.42434908
1736	7.424056082
1737	7.423104358
1738	7.422844403
1739	7.421379059
1740	7.42089536
1741	7.420441853
1742	7.418835174
1743	7.418347982
1744	7.417597138
1745	7.416675678
1746	7.416184367
1747	7.415473147
1748	7.413491601
1749	7.412584709
1750	7.412452653
1751	7.411793608
1752	7.410626395
1753	7.409549307
1754	7.408158402
1755	7.407630715
1756	7.406463152
1757	7.405463489
1758	7.404417152
1759	7.403998166
1760	7.403690247
1761	7.402064012
1762	7.401924805
1763	7.400275617
1764	7.398739362
1765	7.398365256
1766	7.397465329
1767	7.396539692
1768	7.395996185
1769	7.395516776
1770	7.394670204
1771	7.394315925
1772	7.394215572
1773	7.392925393
1774	7.392039026
1775	7.391630669
1776	7.390830462
1777	7.390399006
1778	7.389865609
1779	7.388906704
1780	7.388167013
1781	7.386244414
1782	7.386130073
1783	7.385098671
1784	7.383981827
1785	7.382872969
1786	7.380836725
1787	7.380333309
1788	7.378839092
1789	7.37791349
1790	7.376891723
1791	7.376385346
1792	7.375717642
1793	7.374382596
1794	7.374240948
1795	7.373240589
1796	7.372064451
1797	7.370657009
1798	7.369476715
1799	7.368128095
1800	7.367435325
1801	7.366895
1802	7.366398498
1803	7.365238155
1804	7.364741163
1805	7.364588675
1806	7.364304685
1807	7.363635858
1808	7.36334683
1809	7.362858673
1810	7.362664916
1811	7.362375636
1812	7.362071778
1813	7.360852807
1814	7.359692778
1815	7.358599697
1816	7.357344224
1817	7.356799858
1818	7.356514386
1819	7.355361431
1820	7.35499855
1821	7.354314182
1822	7.353723691
1823	7.353579886
1824	7.352080913
1825	7.351849785
1826	7.351371981
1827	7.350679183
1828	7.350185082
1829	7.349692515
1830	7.349505611
1831	7.349038659
1832	7.348316437
1833	7.347843405
1834	7.347304054
1835	7.346374178
1836	7.345640866
1837	7.345323536
1838	7.345028313
1839	7.343584429
1840	7.342269685
1841	7.340939415
1842	7.339973102
1843	7.338880665
1844	7.337708317
1845	7.336326829
1846	7.336195108
1847	7.33538114
1848	7.33482134
1849	7.333685099
1850	7.332916064
1851	7.332623816
1852	7.331295984
1853	7.330070641
1854	7.329192584
1855	7.328467218
1856	7.327888512
1857	7.326848783
1858	7.326624928
1859	7.326147152
1860	7.325730057
1861	7.325407191
1862	7.324969889
1863	7.324025049
1864	7.322713901
1865	7.321380101
1866	7.320075994
1867	7.319183297
1868	7.319069689
1869	7.318649098
1870	7.316984598
1871	7.316452612
1872	7.315654573
1873	7.315342526
1874	7.314270276
1875	7.314184785
1876	7.312992239
1877	7.312721493
1878	7.312125778
1879	7.311079805
1880	7.309947106
1881	7.309275651
1882	7.308508755
1883	7.307827953
1884	7.307234101
1885	7.306035133
1886	7.305797121
1887	7.304831333
1888	7.304218865
1889	7.303969121
1890	7.302878175
1891	7.302116758
1892	7.301328285
1893	7.301152615
1894	7.300766873
1895	7.29985214
1896	7.299199761
1897	7.298172356
1898	7.297402892
1899	7.296377409
1900	7.295407304
1901	7.294556065
1902	7.294045726
1903	7.293450042
1904	7.292896928
1905	7.29216572
1906	7.290953988
1907	7.290474033
1908	7.289280154
1909	7.288216544
1910	7.287175728
1911	7.285718
1912	7.284614206
1913	7.283953562
1914	7.283643672
1915	7.283269748
1916	7.28225736
1917	7.281042858
1918	7.280126036
1919	7.279327114
1920	7.278790775
1921	7.27861211
1922	7.278069774
1923	7.277776755
1924	7.277039434
1925	7.276309526
1926	7.275855809
1927	7.274790313
1928	7.274144018
1929	7.273750721
1930	7.272395358
1931	7.271863545
1932	7.270908745
1933	7.27001943
1934	7.26907742
1935	7.26864145
1936	7.267928946
1937	7.266981029
1938	7.266851049
1939	7.266297884
1940	7.266055262
1941	7.265309062
1942	7.264192254
1943	7.263245189
1944	7.26241456
1945	7.261700683
1946	7.260815233
1947	7.259650775
1948	7.258211206
1949	7.257446912
1950	7.256778272
1951	7.256106305
1952	7.255690521
1953	7.255210671
1954	7.254889363
1955	7.253938711
1956	7.253572719
1957	7.252880761
1958	7.251651733
1959	7.250935986
1960	7.250541012
1961	7.249653921
1962	7.248696042
1963	7.248123434
1964	7.247262004
1965	7.245912302
1966	7.245630237
1967	7.245355376
1968	7.244318724
1969	7.243304212
1970	7.242908867
1971	7.242678587
1972	7.242276981
1973	7.240919727
1974	7.239815414
1975	7.238563189
1976	7.238122781
1977	7.23760575
1978	7.237181257
1979	7.236816278
1980	7.236258117
1981	7.235633254
1982	7.235118074
1983	7.234323728
1984	7.233715125
1985	7.233279084
1986	7.233167719
1987	7.232260484
1988	7.23120102
1989	7.230795384
1990	7.230413489
1991	7.229298669
1992	7.227993907
1993	7.227661613
1994	7.226561922
1995	7.226470508
1996	7.226082594
1997	7.225982654
1998	7.225232884
1999	7.224639216
2000	7.223887178
2001	7.22347001
2002	7.223349046
2003	7.222535561
2004	7.221596015
2005	7.221425042
2006	7.221072579
2007	7.220685761
2008	7.220265431
2009	7.219088245
2010	7.218494276
2011	7.21704786
2012	7.216311905
2013	7.21610383
2014	7.215239491
2015	7.214997208
2016	7.214454391
2017	7.212981315
2018	7.21290898
2019	7.211911219
2020	7.210768902
2021	7.20978125
2022	7.209376656
2023	7.207894634
2024	7.207461715
2025	7.206731595
2026	7.206152033
2027	7.204601129
2028	7.203993747
2029	7.203623543
2030	7.202652547
2031	7.201508897
2032	7.200629398
2033	7.19940769
2034	7.1984197
2035	7.197694294
2036	7.196312518
2037	7.195687201
2038	7.194556153
2039	7.193774863
2040	7.193452075
2041	7.192827385
2042	7.191438657
2043	7.191266727
2044	7.190976149
2045	7.190266562
2046	7.189444792
2047	7.188678326
2048	7.187842011
2049	7.186831995
2050	7.185775623
2051	7.184653386
2052	7.183486019
2053	7.18249283
2054	7.182087151
2055	7.181379983
2056	7.181267057
2057	7.180739092
2058	7.178981538
2059	7.178007935
2060	7.177277718
2061	7.176064635
2062	7.175162273
2063	7.173735165
2064	7.17345682
2065	7.17206027
2066	7.171422121
2067	7.170793042
2068	7.17029122
2069	7.168850262
2070	7.167620857
2071	7.166879846
2072	7.165635357
2073	7.165257276
2074	7.164815375
2075	7.163760153
2076	7.16364678
2077	7.162594605
2078	7.161930045
2079	7.160954256
2080	7.160835476
2081	7.160203097
2082	7.159541312
2083	7.158172371
2084	7.157254292
2085	7.156557437
2086	7.155995277
2087	7.155067755
2088	7.154841692
2089	7.154743549
2090	7.153864532
2091	7.153117743
2092	7.152015618
2093	7.151428001
2094	7.15098712
2095	7.150238706
2096	7.148972818
2097	7.148590366
2098	7.147923429
2099	7.147778999
2100	7.147437951
2101	7.147101896
2102	7.146105437
2103	7.145984118
2104	7.14586876
2105	7.145353162
2106	7.144928913
2107	7.14347967
2108	7.142804626
2109	7.141752164
2110	7.141522012
2111	7.140908655
2112	7.14026371
2113	7.139260181
2114	7.138099472
2115	7.137488355
2116	7.137040915
2117	7.136530894
2118	7.135804173
2119	7.135537713
2120	7.134907987
2121	7.133845278
2122	7.133233093
2123	7.131724389
2124	7.131452131
2125	7.130988143
2126	7.1299909
2127	7.129415783
2128	7.128560269
2129	7.127700638
2130	7.126954823
2131	7.126123492
2132	7.125451306
2133	7.125327644
2134	7.124331206
2135	7.123131142
2136	7.12231198
2137	7.120978729
2138	7.120680634
2139	7.119753466
2140	7.119548956
2141	7.119118303
2142	7.11842488
2143	7.117133789
2144	7.116086712
2145	7.115306722
2146	7.114423816
2147	7.113937414
2148	7.113485349
2149	7.112140935
2150	7.111933958
2151	7.111019269
2152	7.110681197
2153	7.109859099
2154	7.109510891
2155	7.108565703
2156	7.108396886
2157	7.107606957
2158	7.107324929
2159	7.106739344
2160	7.106040804
2161	7.105607807
2162	7.105158172
2163	7.104530108
2164	7.103896196
2165	7.102917022
2166	7.102498853
2167	7.10205269
2168	7.101025824
2169	7.100600063
2170	7.09881054
2171	7.098410636
2172	7.098251431
2173	7.097748551
2174	7.09666885
2175	7.095495841
2176	7.095300448
2177	7.095233446
2178	7.094223546
2179	7.09402354
2180	7.093464705
2181	7.093225433
2182	7.092818201
2183	7.092161779
2184	7.091883132
2185	7.090485322
2186	7.0901944
2187	7.089104045
2188	7.088271575
2189	7.087600689
2190	7.086516011
2191	7.086426636
2192	7.086125468
2193	7.085736519
2194	7.085115673
2195	7.083975711
2196	7.082954863
2197	7.082264508
2198	7.081813526
2199	7.080843399
2200	7.079844604
2201	7.078961301
2202	7.078460794
2203	7.078183738
2204	7.077383248
2205	7.076655423
2206	7.07583435
2207	7.075403598
2208	7.074666309
2209	7.074359594
2210	7.073755702
2211	7.07346497
2212	7.072458314
2213	7.072040298
2214	7.071827568
2215	7.071208557
2216	7.070384625
2217	7.070249515
2218	7.069866458
2219	7.069472986
2220	7.069010872
2221	7.0684753
2222	7.068196934
2223	7.067737691
2224	7.066869298
2225	7.065831058
2226	7.065627762
2227	7.065284391
2228	7.065158666
2229	7.064929905
2230	7.064036583
2231	7.063660182
2232	7.063450916
2233	7.063118956
2234	7.06240831
2235	7.061243846
2236	7.060884943
2237	7.060664305
2238	7.060041121
2239	7.059691973
2240	7.05923506
2241	7.058694906
2242	7.057654319
2243	7.056312233
2244	7.055204281
2245	7.053994751
2246	7.053732635
2247	7.053186046
2248	7.052948237
2249	7.052177939
2250	7.051630726
2251	7.051262995
2252	7.050459929
2253	7.04955078
2254	7.049257159
2255	7.048861407
2256	7.047490897
2257	7.047388934
2258	7.046684875
2259	7.046294252
2260	7.04522794
2261	7.044208525
2262	7.043322552
2263	7.042722644
2264	7.042118218
2265	7.041756267
2266	7.040970638
2267	7.039922117
2268	7.038719472
2269	7.03791041
2270	7.037114739
2271	7.035875301
2272	7.035446825
2273	7.033596977
2274	7.032723953
2275	7.03192557
2276	7.030862099
2277	7.030523706
2278	7.029904576
2279	7.029128257
2280	7.02774873
2281	7.026797878
2282	7.02599521
2283	7.025643167
2284	7.023977367
2285	7.022731065
2286	7.022488475
2287	7.021491677
2288	7.021323333
2289	7.020195696
2290	7.019657888
2291	7.019482963
2292	7.01905572
2293	7.018644738
2294	7.018172093
2295	7.017815188
2296	7.016796587
2297	7.015940294
2298	7.015182956
2299	7.014075304
2300	7.013197447
2301	7.012420215
2302	7.01058924
2303	7.010553015
2304	7.009779954
2305	7.009267158
2306	7.008955523
2307	7.008479652
2308	7.007365851
2309	7.007153765
2310	7.006147714
2311	7.005257351
2312	7.004875577
2313	7.004186021
2314	7.003346579
2315	7.002585497
2316	7.002469015
2317	7.001756617
2318	7.000672726
2319	7.000443334
2320	6.999916212
2321	6.998830343
2322	6.99856576
2323	6.998060039
2324	6.997076837
2325	6.995937823
2326	6.995676371
2327	6.995000383
2328	6.994368248
2329	6.993524201
2330	6.99316913
2331	6.992968904
2332	6.992458494
2333	6.991701426
2334	6.991189842
2335	6.990531155
2336	6.990193321
2337	6.989909113
2338	6.989219117
2339	6.988399618
2340	6.987807258
2341	6.987630258
2342	6.986744207
2343	6.986243689
2344	6.985866716
2345	6.985182613
2346	6.984785471
2347	6.983771918
2348	6.982712359
2349	6.981995202
2350	6.981114177
2351	6.980245399
2352	6.97883179
2353	6.978164539
2354	6.977819184
2355	6.977095887
2356	6.976704389
2357	6.976385563
2358	6.975914131
2359	6.975630896
2360	6.974554258
2361	6.973710233
2362	6.973382834
2363	6.973108052
2364	6.972460396
2365	6.971275326
2366	6.970851653
2367	6.969627238
2368	6.969504697
2369	6.968594844
2370	6.968446905
2371	6.967859362
2372	6.967263954
2373	6.966699145
2374	6.965964863
2375	6.965037388
2376	6.963810984
2377	6.96332245
2378	6.962484399
2379	6.961650551
2380	6.960728366
2381	6.96008066
2382	6.959160766
2383	6.958217723
2384	6.957422711
2385	6.957036483
2386	6.956495398
2387	6.95564305
2388	6.955034036
2389	6.954340118
2390	6.953694964
2391	6.952760751
2392	6.95186804
2393	6.95105063
2394	6.950938207
2395	6.95025399
2396	6.950039967
2397	6.949492108
2398	6.949082909
2399	6.94769708
2400	6.947357313
2401	6.946566942
2402	6.945951969
2403	6.945138515
2404	6.94399743
2405	6.942515619
2406	6.942352429
2407	6.942242964
2408	6.941965757
2409	6.940807396
2410	6.93974183
2411	6.939192648
2412	6.938920346
2413	6.938279866
2414	6.938060365
2415	6.937642062
2416	6.936642077
2417	6.936161904
2418	6.935603549
2419	6.934861319
2420	6.934442136
2421	6.933385747
2422	6.932852713
2423	6.932589483
2424	6.931732325
2425	6.93136644
2426	6.930714714
2427	6.930376576
2428	6.929944118
2429	6.9287383
2430	6.928006134
2431	6.92711533
2432	6.925883626
2433	6.925393681
2434	6.924054381
2435	6.923047262
2436	6.922597087
2437	6.922288816
2438	6.92195501
2439	6.921359831
2440	6.920105743
2441	6.919622861
2442	6.918587866
2443	6.918302952
2444	6.917561041
2445	6.916485475
2446	6.916184602
2447	6.915623103
2448	6.91485403
2449	6.914314386
2450	6.912822196
2451	6.912178824
2452	6.91185132
2453	6.911596981
2454	6.911090878
2455	6.91097716
2456	6.910028531
2457	6.909497341
2458	6.909097937
2459	6.90860416
2460	6.908080535
2461	6.907345876
2462	6.90588802
2463	6.905156311
2464	6.90425218
2465	6.903997994
2466	6.902909178
2467	6.902699701
2468	6.902590653
2469	6.902233972
2470	6.90146754
2471	6.900505259
2472	6.900352061
2473	6.899617108
2474	6.89921723
2475	6.898719285
2476	6.898255844
2477	6.897948126
2478	6.897259291
2479	6.896616116
2480	6.895582683
2481	6.895023691
2482	6.894829959
2483	6.894287412
2484	6.893139972
2485	6.892518349
2486	6.892064778
2487	6.891780389
2488	6.891495285
2489	6.891373332
2490	6.890741489
2491	6.890341993
2492	6.89000938
2493	6.889344852
2494	6.888732083
2495	6.887864089
2496	6.886673189
2497	6.88619888
2498	6.885794601
2499	6.885552662
2500	6.885381961
2501	6.884655325
2502	6.883808973
2503	6.883063272
2504	6.882126747
2505	6.881498509
2506	6.881168091
2507	6.880887056
2508	6.880575285
2509	6.879658255
2510	6.879084978
2511	6.87876907
2512	6.878197089
2513	6.87774144
2514	6.87694533
2515	6.876442497
2516	6.876126799
2517	6.875344669
2518	6.874706057
2519	6.873962426
2520	6.873333907
2521	6.872569242
2522	6.871513193
2523	6.87112901
2524	6.870971997
2525	6.870437301
2526	6.869869741
2527	6.869224583
2528	6.86893008
2529	6.868676125
2530	6.867812598
2531	6.866790993
2532	6.866457635
2533	6.865765719
2534	6.86563247
2535	6.864755259
2536	6.864060713
2537	6.863202128
2538	6.863099258
2539	6.862817508
2540	6.862258003
2541	6.861630879
2542	6.860983586
2543	6.859598967
2544	6.858550726
2545	6.857882256
2546	6.857471145
2547	6.857230325
2548	6.856656788
2549	6.855515293
2550	6.854825602
2551	6.854460005
2552	6.854052368
2553	6.853795577
2554	6.853105617
2555	6.852357591
2556	6.852182151
2557	6.85159069
2558	6.850739167
2559	6.850228077
2560	6.849282161
2561	6.848279484
2562	6.847919598
2563	6.847132623
2564	6.846948967
2565	6.846524052
2566	6.845448474
2567	6.845183493
2568	6.844413288
2569	6.84301504
2570	6.84185659
2571	6.841134973
2572	6.840392609
2573	6.839596161
2574	6.839407634
2575	6.838817136
2576	6.838294162
2577	6.837204396
2578	6.83669664
2579	6.836309704
2580	6.836131559
2581	6.836015915
2582	6.8355768
2583	6.835128066
2584	6.834553816
2585	6.833906717
2586	6.833172932
2587	6.832651935
2588	6.831695029
2589	6.830852985
2590	6.830396918
2591	6.829595598
2592	6.829163851
2593	6.828841577
2594	6.828549074
2595	6.827922291
2596	6.827359595
2597	6.827074745
2598	6.826808896
2599	6.826294498
2600	6.825653147
2601	6.824994624
2602	6.824661186
2603	6.823697716
2604	6.823031004
2605	6.822350399
2606	6.821537062
2607	6.820771414
2608	6.820354276
2609	6.819467398
2610	6.818019458
2611	6.816238
2612	6.815705073
2613	6.815537462
2614	6.815005867
2615	6.814727179
2616	6.814097383
2617	6.813308528
2618	6.812910809
2619	6.812572587
2620	6.812291629
2621	6.811656978
2622	6.810904173
2623	6.809921515
2624	6.809247826
2625	6.80864248
2626	6.808084633
2627	6.807571096
2628	6.806801118
2629	6.806354025
2630	6.805960025
2631	6.805721727
2632	6.805171856
2633	6.804737287
2634	6.804283198
2635	6.804175561
2636	6.803486658
2637	6.802798971
2638	6.802076539
2639	6.801984738
2640	6.801108584
2641	6.800282517
2642	6.799916214
2643	6.799331466
2644	6.79915535
2645	6.798247951
2646	6.797876244
2647	6.796785036
2648	6.796680174
2649	6.796494671
2650	6.795741962
2651	6.795129683
2652	6.794949802
2653	6.794017084
2654	6.793187921
2655	6.792310673
2656	6.791584466
2657	6.790899009
2658	6.789123012
2659	6.788277524
2660	6.788194445
2661	6.787587351
2662	6.787297278
2663	6.786955297
2664	6.786292213
2665	6.785533527
2666	6.785202927
2667	6.784576516
2668	6.783945118
2669	6.78359194
2670	6.783158574
2671	6.781556961
2672	6.780922018
2673	6.780609866
2674	6.779892439
2675	6.779303267
2676	6.778514501
2677	6.777516781
2678	6.776843211
2679	6.775803026
2680	6.775144418
2681	6.77381217
2682	6.773511982
2683	6.773430371
2684	6.772458308
2685	6.772098172
2686	6.771683289
2687	6.771252111
2688	6.771084797
2689	6.770907052
2690	6.770513237
2691	6.769786676
2692	6.768840326
2693	6.76807212
2694	6.767505161
2695	6.76710149
2696	6.766892982
2697	6.766599809
2698	6.766219168
2699	6.765662962
2700	6.76419347
2701	6.763613591
2702	6.76263961
2703	6.761561948
2704	6.761036819
2705	6.75999996
2706	6.759297325
2707	6.758898117
2708	6.758600261
2709	6.758189031
2710	6.757797853
2711	6.757435141
2712	6.756781404
2713	6.75577034
2714	6.755325377
2715	6.75447312
2716	6.753680622
2717	6.752856626
2718	6.752157169
2719	6.751682591
2720	6.750632169
2721	6.75044147
2722	6.749717537
2723	6.749453765
2724	6.749194232
2725	6.748664589
2726	6.748348089
2727	6.747907055
2728	6.747271593
2729	6.746510462
2730	6.746019576
2731	6.745777041
2732	6.745134911
2733	6.74465378
2734	6.743856343
2735	6.742912195
2736	6.741923663
2737	6.741672512
2738	6.740960445
2739	6.74043532
2740	6.739897848
2741	6.73908808
2742	6.73877972
2743	6.738440286
2744	6.737469817
2745	6.737230024
2746	6.736780111
2747	6.735919234
2748	6.735125373
2749	6.734200977
2750	6.733847436
2751	6.733315474
2752	6.732683882
2753	6.731902942
2754	6.731356357
2755	6.731034172
2756	6.730918734
2757	6.730048827
2758	6.729638063
2759	6.729527475
2760	6.728920028
2761	6.728704845
2762	6.72756305
2763	6.727302619
2764	6.726092934
2765	6.725956673
2766	6.725035213
2767	6.724459089
2768	6.72407896
2769	6.723793312
2770	6.723095044
2771	6.722636713
2772	6.722412269
2773	6.721825825
2774	6.72152377
2775	6.720901063
2776	6.720266141
2777	6.71975477
2778	6.71930605
2779	6.718755418
2780	6.718223938
2781	6.717279455
2782	6.7164819
2783	6.716280934
2784	6.715414803
2785	6.714691308
2786	6.714590132
2787	6.714189712
2788	6.713809725
2789	6.713142613
2790	6.712911887
2791	6.712432131
2792	6.712196747
2793	6.711748014
2794	6.711406783
2795	6.71081375
2796	6.710481606
2797	6.710358117
2798	6.709852092
2799	6.709146974
2800	6.708665462
2801	6.708406716
2802	6.708040217
2803	6.707100426
2804	6.706446607
2805	6.705905658
2806	6.70526635
2807	6.704837924
2808	6.703868939
2809	6.70326572
2810	6.701915553
2811	6.701349962
2812	6.700572655
2813	6.699928832
2814	6.699490565
2815	6.6993633
2816	6.698597211
2817	6.697498635
2818	6.696857962
2819	6.695657461
2820	6.695244414
2821	6.694780606
2822	6.694250609
2823	6.6939395
2824	6.693056154
2825	6.692781533
2826	6.692281551
2827	6.691762651
2828	6.691113884
2829	6.690728941
2830	6.690052961
2831	6.68983037
2832	6.688984203
2833	6.688408859
2834	6.687263299
2835	6.686656597
2836	6.686177196
2837	6.68578592
2838	6.685490328
2839	6.684668322
2840	6.683761606
2841	6.68346391
2842	6.683381968
2843	6.68281882
2844	6.682037358
2845	6.68174155
2846	6.681145981
2847	6.680776993
2848	6.679756821
2849	6.67962029
2850	6.679041389
2851	6.678231145
2852	6.677652898
2853	6.677045879
2854	6.676256338
2855	6.676177806
2856	6.676076655
2857	6.675523297
2858	6.674539959
2859	6.674293698
2860	6.674036267
2861	6.673528048
2862	6.672683209
2863	6.672590726
2864	6.672521127
2865	6.671803977
2866	6.671569379
2867	6.671061526
2868	6.670041154
2869	6.669366116
2870	6.668361127
2871	6.667884911
2872	6.66680786
2873	6.666118153
2874	6.665767107
2875	6.665619934
2876	6.664960635
2877	6.664442755
2878	6.663786734
2879	6.663459728
2880	6.662828092
2881	6.662530624
2882	6.661993959
2883	6.661555203
2884	6.660877896
2885	6.659947849
2886	6.659605601
2887	6.659200056
2888	6.65791152
2889	6.65743474
2890	6.65628521
2891	6.655481641
2892	6.654359842
2893	6.653892854
2894	6.653250659
2895	6.651881551
2896	6.651143659
2897	6.650262875
2898	6.650085194
2899	6.649535576
2900	6.648849789
2901	6.64874662
2902	6.64813976
2903	6.647151528
2904	6.646795739
2905	6.646720424
2906	6.646479883
2907	6.645663457
2908	6.644801255
2909	6.644114134
2910	6.643541176
2911	6.642512437
2912	6.641900397
2913	6.641554468
2914	6.641277097
2915	6.640817761
2916	6.640311034
2917	6.639761178
2918	6.638916574
2919	6.638793942
2920	6.63808318
2921	6.637667932
2922	6.637549605
2923	6.636782498
2924	6.636275122
2925	6.635578208
2926	6.634907795
2927	6.633754386
2928	6.633217612
2929	6.632253274
2930	6.631862803
2931	6.631072636
2932	6.630625863
2933	6.63038888
2934	6.63021823
2935	6.629442269
2936	6.628496827
2937	6.627864554
2938	6.627495937
2939	6.627271099
2940	6.626935857
2941	6.626595472
2942	6.626249109
2943	6.626086541
2944	6.625658913
2945	6.625304058
2946	6.625101863
2947	6.62449285
2948	6.62395988
2949	6.62387624
2950	6.623284155
2951	6.622835314
2952	6.622182339
2953	6.62171387
2954	6.6215427
2955	6.620905955
2956	6.620488797
2957	6.619988121
2958	6.619373248
2959	6.618956238
2960	6.61828566
2961	6.618161691
2962	6.61779052
2963	6.617685371
2964	6.616976091
2965	6.616447616
2966	6.615894294
2967	6.615223584
2968	6.614679743
2969	6.614298142
2970	6.612912847
2971	6.61237915
2972	6.612099677
2973	6.611322534
2974	6.610423776
2975	6.610280852
2976	6.609672881
2977	6.609578876
2978	6.609252498
2979	6.60914603
2980	6.60838979
2981	6.607903211
2982	6.607010889
2983	6.606705909
2984	6.606483026
2985	6.605639174
2986	6.6053496
2987	6.604937493
2988	6.604478868
2989	6.603443857
2990	6.603261577
2991	6.602860348
2992	6.601868238
2993	6.601669713
2994	6.601008032
2995	6.600585286
2996	6.600414857
2997	6.599896556
2998	6.599535027
2999	6.599097706
